set,path,label,x_relative_min,y_relative_min,x_relative_max,y_relative_min,x_relative_max,y_relative_max,x_relative_min,y_relative_max
TRAIN,ID_MKZ1WARA.jpg,fruit_woodiness,355.0,192.5,512.0,192.5,512.0,424.5,355.0,424.5
TRAIN,ID_MKZ1WARA.jpg,fruit_woodiness,154.0,75.5,382.0,75.5,382.0,374.0,154.0,374.0
TRAIN,ID_ML0QV47X.jpg,fruit_woodiness,38.5,195.5,257.0,195.5,257.0,361.5,38.5,361.5
TRAIN,ID_MLLXJWTV.jpg,fruit_woodiness,157.0,198.5,363.5,198.5,363.5,470.0,157.0,470.0
TRAIN,ID_MLP4LKSZ.jpg,fruit_woodiness,182.5,88.5,360.0,88.5,360.0,326.0,182.5,326.0
TRAIN,ID_MMCU0528.jpg,fruit_healthy,167.5,404.0,324.0,404.0,324.0,512.0,167.5,512.0
TRAIN,ID_MMCU0528.jpg,fruit_healthy,451.0,348.5,512.0,348.5,512.0,457.5,451.0,457.5
TRAIN,ID_MMCU0528.jpg,fruit_healthy,133.5,195.0,343.0,195.0,343.0,362.5,133.5,362.5
TRAIN,ID_MME7ND1N.jpg,fruit_healthy,73.0,132.5,389.5,132.5,389.5,369.0,73.0,369.0
TRAIN,ID_MMS2EKIF.jpg,fruit_woodiness,199.0,92.5,380.0,92.5,380.0,335.5,199.0,335.5
TRAIN,ID_MP5TK8IN.jpg,fruit_healthy,154.0,178.5,400.5,178.5,400.5,395.5,154.0,395.5
TRAIN,ID_MP8F4XGE.jpg,fruit_woodiness,195.0,124.0,338.0,124.0,338.0,346.0,195.0,346.0
TRAIN,ID_MPIRJ5NW.jpg,fruit_woodiness,0.0,160.0,88.0,160.0,88.0,258.5,0.0,258.5
TRAIN,ID_MPIRJ5NW.jpg,fruit_woodiness,106.5,126.0,204.5,126.0,204.5,209.0,106.5,209.0
TRAIN,ID_MQ61M9BG.jpg,fruit_woodiness,394.0,295.5,509.5,295.5,509.5,440.5,394.0,440.5
TRAIN,ID_MQ61M9BG.jpg,fruit_woodiness,140.5,265.0,275.0,265.0,275.0,442.5,140.5,442.5
TRAIN,ID_MQ9WRYN7.jpg,fruit_woodiness,160.5,129.5,355.0,129.5,355.0,374.5,160.5,374.5
TRAIN,ID_MQNXAZT5.jpg,fruit_brownspot,62.5,175.5,399.5,175.5,399.5,450.5,62.5,450.5
TRAIN,ID_MQULJG06.jpg,fruit_healthy,126.5,188.0,333.5,188.0,333.5,359.0,126.5,359.0
TRAIN,ID_MQXUA3J5.jpg,fruit_woodiness,4.5,96.5,261.5,96.5,261.5,280.5,4.5,280.5
TRAIN,ID_MQXUA3J5.jpg,fruit_woodiness,351.5,393.0,512.0,393.0,512.0,512.0,351.5,512.0
TRAIN,ID_MRFJ3TFC.jpg,fruit_brownspot,0.0,358.5,173.5,358.5,173.5,512.0,0.0,512.0
TRAIN,ID_MRFJ3TFC.jpg,fruit_brownspot,135.0,144.0,388.0,144.0,388.0,372.5,135.0,372.5
TRAIN,ID_MRQCXCKU.jpg,fruit_brownspot,0.0,146.5,268.0,146.5,268.0,345.5,0.0,345.5
TRAIN,ID_MRSL28QB.jpg,fruit_woodiness,114.0,61.0,340.0,61.0,340.0,357.5,114.0,357.5
TRAIN,ID_MS643UZ0.jpg,fruit_healthy,24.5,139.5,297.0,139.5,297.0,355.5,24.5,355.5
TRAIN,ID_MTB688YZ.jpg,fruit_healthy,0.0,268.0,93.5,268.0,93.5,352.0,0.0,352.0
TRAIN,ID_MTB688YZ.jpg,fruit_healthy,119.0,172.0,356.0,172.0,356.0,365.0,119.0,365.0
TRAIN,ID_MUB3AV7V.jpg,fruit_woodiness,107.5,183.0,327.5,183.0,327.5,374.0,107.5,374.0
TRAIN,ID_MUEUA9GB.jpg,fruit_woodiness,226.5,130.5,430.5,130.5,430.5,379.5,226.5,379.5
TRAIN,ID_MUKF09OM.jpg,fruit_healthy,150.5,192.0,345.5,192.0,345.5,352.0,150.5,352.0
TRAIN,ID_MUT1YMVX.jpg,fruit_brownspot,149.5,113.0,396.0,113.0,396.0,448.0,149.5,448.0
TRAIN,ID_MVK05QRB.jpg,fruit_woodiness,311.5,189.5,458.0,189.5,458.0,372.0,311.5,372.0
TRAIN,ID_MVNBKNQR.jpg,fruit_woodiness,0.0,159.0,262.5,159.0,262.5,378.5,0.0,378.5
TRAIN,ID_MWBHKRB7.jpg,fruit_woodiness,73.0,160.0,364.5,160.0,364.5,353.5,73.0,353.5
TRAIN,ID_MWBHKRB7.jpg,fruit_woodiness,307.5,293.5,441.0,293.5,441.0,391.0,307.5,391.0
TRAIN,ID_MWIKDNA9.jpg,fruit_healthy,30.5,172.0,351.5,172.0,351.5,436.5,30.5,436.5
TRAIN,ID_MWIKDNA9.jpg,fruit_healthy,0.0,273.0,79.0,273.0,79.0,422.5,0.0,422.5
TRAIN,ID_MWVYBNMZ.jpg,fruit_healthy,126.5,205.0,360.0,205.0,360.0,402.5,126.5,402.5
TRAIN,ID_MX7LW27D.jpg,fruit_healthy,64.5,180.0,305.5,180.0,305.5,375.5,64.5,375.5
TRAIN,ID_MY0JQW3G.jpg,fruit_woodiness,175.0,207.0,373.5,207.0,373.5,456.5,175.0,456.5
TRAIN,ID_MYTQVVRK.jpg,fruit_woodiness,118.0,144.0,332.5,144.0,332.5,314.5,118.0,314.5
TRAIN,ID_MZ1LNEY2.jpg,fruit_brownspot,49.5,160.5,449.5,160.5,449.5,400.5,49.5,400.5
TRAIN,ID_MZZCZF7Q.jpg,fruit_woodiness,57.5,187.0,313.0,187.0,313.0,351.0,57.5,351.0
TRAIN,ID_N0966RUF.jpg,fruit_woodiness,119.5,180.0,329.5,180.0,329.5,293.5,119.5,293.5
TRAIN,ID_N0AA1F4K.jpg,fruit_healthy,64.0,178.5,350.5,178.5,350.5,398.5,64.0,398.5
TRAIN,ID_N0AA1F4K.jpg,fruit_healthy,22.0,0.0,150.5,0.0,150.5,39.0,22.0,39.0
TRAIN,ID_N0AA1F4K.jpg,fruit_healthy,80.5,1.0,171.0,1.0,171.0,62.0,80.5,62.0
TRAIN,ID_N0AA1F4K.jpg,fruit_healthy,408.5,105.5,478.0,105.5,478.0,163.5,408.5,163.5
TRAIN,ID_N0N4SFZB.jpg,fruit_healthy,99.5,147.0,365.5,147.0,365.5,362.5,99.5,362.5
TRAIN,ID_N0PTB19R.jpg,fruit_woodiness,102.5,222.0,297.0,222.0,297.0,470.0,102.5,470.0
TRAIN,ID_N0PTB19R.jpg,fruit_woodiness,448.5,86.0,512.0,86.0,512.0,282.0,448.5,282.0
TRAIN,ID_N17FCMRL.jpg,fruit_healthy,132.0,192.0,334.0,192.0,334.0,345.5,132.0,345.5
TRAIN,ID_N1KM63QP.jpg,fruit_brownspot,0.0,162.0,326.5,162.0,326.5,349.0,0.0,349.0
TRAIN,ID_N1SHBP17.jpg,fruit_brownspot,56.0,141.5,374.5,141.5,374.5,406.5,56.0,406.5
TRAIN,ID_N1V9XLUZ.jpg,fruit_healthy,113.0,200.5,357.0,200.5,357.0,394.5,113.0,394.5
TRAIN,ID_N1Z2UNHW.jpg,fruit_healthy,421.0,163.5,506.0,163.5,506.0,230.5,421.0,230.5
TRAIN,ID_N1Z2UNHW.jpg,fruit_healthy,101.0,157.5,363.0,157.5,363.0,371.5,101.0,371.5
TRAIN,ID_N2BCJOSL.jpg,fruit_healthy,77.5,167.5,324.0,167.5,324.0,360.5,77.5,360.5
TRAIN,ID_N2T043K7.jpg,fruit_woodiness,102.5,40.0,420.0,40.0,420.0,290.0,102.5,290.0
TRAIN,ID_N2WWN62S.jpg,fruit_brownspot,0.0,102.5,97.5,102.5,97.5,200.0,0.0,200.0
TRAIN,ID_N2WWN62S.jpg,fruit_brownspot,197.5,189.5,453.5,189.5,453.5,386.5,197.5,386.5
TRAIN,ID_N34XHJ38.jpg,fruit_healthy,95.0,214.5,352.5,214.5,352.5,415.5,95.0,415.5
TRAIN,ID_N36STVG9.jpg,fruit_brownspot,266.5,0.0,485.5,0.0,485.5,189.5,266.5,189.5
TRAIN,ID_N36STVG9.jpg,fruit_brownspot,37.5,34.5,377.5,34.5,377.5,320.0,37.5,320.0
TRAIN,ID_N4RERK0Q.jpg,fruit_healthy,129.5,174.5,365.0,174.5,365.0,377.0,129.5,377.0
TRAIN,ID_N63UC0GK.jpg,fruit_woodiness,129.0,173.5,373.5,173.5,373.5,470.0,129.0,470.0
TRAIN,ID_N6ACWM1G.jpg,fruit_brownspot,75.5,50.5,405.0,50.5,405.0,286.5,75.5,286.5
TRAIN,ID_N7DFXZU6.jpg,fruit_healthy,86.0,166.5,310.5,166.5,310.5,342.0,86.0,342.0
TRAIN,ID_N8CI5II6.jpg,fruit_brownspot,60.0,196.5,280.0,196.5,280.0,373.5,60.0,373.5
TRAIN,ID_N93U8HHA.jpg,fruit_brownspot,162.5,173.5,348.0,173.5,348.0,434.5,162.5,434.5
TRAIN,ID_N93U8HHA.jpg,fruit_brownspot,377.5,214.5,512.0,214.5,512.0,408.0,377.5,408.0
TRAIN,ID_NA16ISDV.jpg,fruit_woodiness,203.5,166.0,433.5,166.0,433.5,342.5,203.5,342.5
TRAIN,ID_NALGW36U.jpg,fruit_woodiness,154.0,161.0,367.5,161.0,367.5,309.0,154.0,309.0
TRAIN,ID_NALGW36U.jpg,fruit_woodiness,137.0,79.0,299.0,79.0,299.0,208.0,137.0,208.0
TRAIN,ID_NAO9SSLN.jpg,fruit_woodiness,88.0,74.5,326.5,74.5,326.5,271.5,88.0,271.5
TRAIN,ID_NAWJ72DZ.jpg,fruit_woodiness,112.0,103.0,292.0,103.0,292.0,250.0,112.0,250.0
TRAIN,ID_NAXPVUEV.jpg,fruit_brownspot,128.0,254.5,312.0,254.5,312.0,497.5,128.0,497.5
TRAIN,ID_NAXUSF6Z.jpg,fruit_brownspot,77.5,82.5,397.5,82.5,397.5,344.0,77.5,344.0
TRAIN,ID_NBTH4AWC.jpg,fruit_healthy,38.5,104.0,167.5,104.0,167.5,229.5,38.5,229.5
TRAIN,ID_NBTH4AWC.jpg,fruit_healthy,58.5,114.0,376.0,114.0,376.0,368.5,58.5,368.5
TRAIN,ID_NBTH4AWC.jpg,fruit_healthy,28.0,1.0,195.0,1.0,195.0,95.5,28.0,95.5
TRAIN,ID_NC1T20ZX.jpg,fruit_healthy,431.5,37.0,512.0,37.0,512.0,208.0,431.5,208.0
TRAIN,ID_NC1T20ZX.jpg,fruit_healthy,412.5,455.5,512.0,455.5,512.0,512.0,412.5,512.0
TRAIN,ID_NC1T20ZX.jpg,fruit_healthy,138.5,172.5,325.5,172.5,325.5,333.5,138.5,333.5
TRAIN,ID_NC3DHLM2.jpg,fruit_woodiness,158.0,195.5,285.5,195.5,285.5,372.0,158.0,372.0
TRAIN,ID_NC4GH07X.jpg,fruit_healthy,121.5,201.0,340.0,201.0,340.0,377.5,121.5,377.5
TRAIN,ID_NC4GH07X.jpg,fruit_healthy,118.5,394.5,283.5,394.5,283.5,512.0,118.5,512.0
TRAIN,ID_NC4GH07X.jpg,fruit_healthy,371.5,329.0,488.5,329.0,488.5,429.0,371.5,429.0
TRAIN,ID_NC5M10RL.jpg,fruit_healthy,310.5,174.5,392.0,174.5,392.0,243.0,310.5,243.0
TRAIN,ID_NC5M10RL.jpg,fruit_healthy,143.5,185.5,373.5,185.5,373.5,374.0,143.5,374.0
TRAIN,ID_NCXRHK4H.jpg,fruit_healthy,207.5,350.5,297.5,350.5,297.5,406.5,207.5,406.5
TRAIN,ID_NCXRHK4H.jpg,fruit_healthy,127.5,134.5,382.5,134.5,382.5,354.5,127.5,354.5
TRAIN,ID_NCXRHK4H.jpg,fruit_healthy,0.0,0.0,41.5,0.0,41.5,84.0,0.0,84.0
TRAIN,ID_NCXRHK4H.jpg,fruit_healthy,122.5,330.0,208.5,330.0,208.5,403.0,122.5,403.0
TRAIN,ID_NDMYIJEX.jpg,fruit_brownspot,87.5,97.5,343.5,97.5,343.5,305.5,87.5,305.5
TRAIN,ID_NDWAEPL5.jpg,fruit_healthy,417.5,456.0,512.0,456.0,512.0,512.0,417.5,512.0
TRAIN,ID_NDWAEPL5.jpg,fruit_healthy,155.5,143.0,392.0,143.0,392.0,346.0,155.5,346.0
TRAIN,ID_NEGEI3I0.jpg,fruit_healthy,117.5,161.5,386.0,161.5,386.0,391.0,117.5,391.0
TRAIN,ID_NEH9CCZR.jpg,fruit_woodiness,100.5,113.5,358.0,113.5,358.0,344.0,100.5,344.0
TRAIN,ID_NEZA1DIR.jpg,fruit_woodiness,150.0,157.5,358.0,157.5,358.0,321.5,150.0,321.5
TRAIN,ID_NFATIPCJ.jpg,fruit_brownspot,64.0,154.5,433.5,154.5,433.5,437.5,64.0,437.5
TRAIN,ID_NFSG40V0.jpg,fruit_brownspot,114.5,150.5,360.0,150.5,360.0,354.5,114.5,354.5
TRAIN,ID_NG5QW6TI.jpg,fruit_healthy,129.5,219.5,360.5,219.5,360.5,422.5,129.5,422.5
TRAIN,ID_NGLQ5ZOW.jpg,fruit_healthy,97.0,145.5,348.5,145.5,348.5,373.5,97.0,373.5
TRAIN,ID_NHLRFWH4.jpg,fruit_brownspot,64.0,206.0,293.0,206.0,293.0,391.0,64.0,391.0
TRAIN,ID_NI9FNZFW.jpg,fruit_woodiness,177.0,71.5,205.5,71.5,205.5,118.0,177.0,118.0
TRAIN,ID_NI9FNZFW.jpg,fruit_woodiness,204.5,124.0,322.5,124.0,322.5,285.0,204.5,285.0
TRAIN,ID_NIFV2YBP.jpg,fruit_brownspot,24.0,359.5,391.5,359.5,391.5,512.0,24.0,512.0
TRAIN,ID_NIFV2YBP.jpg,fruit_brownspot,59.0,115.0,342.5,115.0,342.5,348.0,59.0,348.0
TRAIN,ID_NIUW5BP8.jpg,fruit_woodiness,139.5,173.5,366.5,173.5,366.5,375.5,139.5,375.5
TRAIN,ID_NJ9GHTLI.jpg,fruit_woodiness,189.5,158.5,425.5,158.5,425.5,438.5,189.5,438.5
TRAIN,ID_NJDLSTJB.jpg,fruit_brownspot,126.5,161.5,353.0,161.5,353.0,340.0,126.5,340.0
TRAIN,ID_NJTQYM7G.jpg,fruit_woodiness,83.5,183.0,306.5,183.0,306.5,370.0,83.5,370.0
TRAIN,ID_NK09UYOO.jpg,fruit_brownspot,57.5,158.5,412.0,158.5,412.0,354.5,57.5,354.5
TRAIN,ID_NKDX8MAC.jpg,fruit_healthy,120.0,189.0,387.0,189.0,387.0,411.0,120.0,411.0
TRAIN,ID_NKONAW4W.jpg,fruit_healthy,42.5,223.0,314.0,223.0,314.0,440.5,42.5,440.5
TRAIN,ID_NL1OUABN.jpg,fruit_woodiness,169.0,189.0,343.0,189.0,343.0,420.5,169.0,420.5
TRAIN,ID_NL2HE1IF.jpg,fruit_healthy,46.0,170.0,333.0,170.0,333.0,397.0,46.0,397.0
TRAIN,ID_NMSKO02F.jpg,fruit_healthy,106.5,171.0,398.5,171.0,398.5,401.0,106.5,401.0
TRAIN,ID_NMUEFP8R.jpg,fruit_brownspot,45.5,98.5,414.5,98.5,414.5,317.5,45.5,317.5
TRAIN,ID_NN8MYUE4.jpg,fruit_healthy,83.5,222.0,360.5,222.0,360.5,441.5,83.5,441.5
TRAIN,ID_NN8MYUE4.jpg,fruit_healthy,244.0,105.5,385.5,105.5,385.5,232.0,244.0,232.0
TRAIN,ID_NNXPXX8V.jpg,fruit_healthy,82.5,151.5,374.0,151.5,374.0,394.0,82.5,394.0
TRAIN,ID_NO0BU5D1.jpg,fruit_woodiness,92.0,153.5,341.0,153.5,341.0,367.0,92.0,367.0
TRAIN,ID_NO61TUW5.jpg,fruit_brownspot,185.5,125.5,503.5,125.5,503.5,350.5,185.5,350.5
TRAIN,ID_NOV9C3VT.jpg,fruit_healthy,290.0,296.0,399.0,296.0,399.0,394.5,290.0,394.5
TRAIN,ID_NOV9C3VT.jpg,fruit_healthy,291.0,420.0,428.0,420.0,428.0,512.0,291.0,512.0
TRAIN,ID_NOV9C3VT.jpg,fruit_healthy,50.0,171.0,338.5,171.0,338.5,405.5,50.0,405.5
TRAIN,ID_NQ661S6N.jpg,fruit_woodiness,220.0,241.0,378.0,241.0,378.0,468.0,220.0,468.0
TRAIN,ID_NRA4O1L1.jpg,fruit_woodiness,160.5,33.5,357.0,33.5,357.0,342.5,160.5,342.5
TRAIN,ID_NRR0HC03.jpg,fruit_healthy,329.5,187.5,512.0,187.5,512.0,446.0,329.5,446.0
TRAIN,ID_NRR0HC03.jpg,fruit_healthy,41.5,35.5,388.0,35.5,388.0,323.0,41.5,323.0
TRAIN,ID_NRTP3CPI.jpg,fruit_brownspot,108.0,85.5,398.5,85.5,398.5,316.0,108.0,316.0
TRAIN,ID_NRVR7VTG.jpg,fruit_brownspot,210.0,97.5,512.0,97.5,512.0,310.5,210.0,310.5
TRAIN,ID_NS9MXIV3.jpg,fruit_brownspot,76.0,117.5,395.5,117.5,395.5,306.5,76.0,306.5
TRAIN,ID_NSS0M7QD.jpg,fruit_woodiness,80.5,181.0,377.0,181.0,377.0,443.5,80.5,443.5
TRAIN,ID_NT218F70.jpg,fruit_brownspot,104.0,176.0,396.0,176.0,396.0,429.5,104.0,429.5
TRAIN,ID_NT49IMM4.jpg,fruit_brownspot,114.5,160.0,433.5,160.0,433.5,397.5,114.5,397.5
TRAIN,ID_NUCDUWAC.jpg,fruit_healthy,89.5,165.0,400.5,165.0,400.5,402.5,89.5,402.5
TRAIN,ID_NUFEGQLO.jpg,fruit_woodiness,117.0,233.5,300.0,233.5,300.0,381.5,117.0,381.5
TRAIN,ID_NUGI351B.jpg,fruit_woodiness,179.0,82.0,395.0,82.0,395.0,372.0,179.0,372.0
TRAIN,ID_NV5DWIVO.jpg,fruit_healthy,129.5,147.0,371.5,147.0,371.5,342.0,129.5,342.0
TRAIN,ID_NVD9N4OQ.jpg,fruit_healthy,112.0,159.0,425.0,159.0,425.0,406.0,112.0,406.0
TRAIN,ID_NVMHSEDV.jpg,fruit_brownspot,11.0,102.0,512.0,102.0,512.0,363.0,11.0,363.0
TRAIN,ID_NX0MB5FQ.jpg,fruit_brownspot,170.5,139.5,369.5,139.5,369.5,385.0,170.5,385.0
TRAIN,ID_NXA50UY0.jpg,fruit_brownspot,238.5,162.5,432.0,162.5,432.0,418.5,238.5,418.5
TRAIN,ID_NXV3AUNU.jpg,fruit_woodiness,38.5,222.0,282.5,222.0,282.5,434.0,38.5,434.0
TRAIN,ID_NYIMS0EZ.jpg,fruit_healthy,127.5,178.5,423.5,178.5,423.5,410.0,127.5,410.0
TRAIN,ID_NYJ4Q9AE.jpg,fruit_healthy,103.0,141.0,261.0,141.0,261.0,257.5,103.0,257.5
TRAIN,ID_NYJ4Q9AE.jpg,fruit_healthy,211.0,260.5,361.5,260.5,361.5,382.5,211.0,382.5
TRAIN,ID_NYTLYI9J.jpg,fruit_brownspot,90.5,125.5,348.0,125.5,348.0,328.0,90.5,328.0
TRAIN,ID_NZQDOKQ3.jpg,fruit_healthy,87.0,160.0,347.0,160.0,347.0,375.0,87.0,375.0
TRAIN,ID_NZUN7IGZ.jpg,fruit_brownspot,98.0,102.0,443.5,102.0,443.5,422.0,98.0,422.0
TRAIN,ID_O00PN7KA.jpg,fruit_healthy,140.5,189.0,437.0,189.0,437.0,422.0,140.5,422.0
TRAIN,ID_O0Y177G4.jpg,fruit_healthy,53.0,190.5,355.0,190.5,355.0,446.0,53.0,446.0
TRAIN,ID_O1FJ3VTL.jpg,fruit_brownspot,204.0,120.0,418.5,120.0,418.5,446.5,204.0,446.5
TRAIN,ID_O1GV9IMH.jpg,fruit_healthy,245.0,319.0,396.5,319.0,396.5,469.5,245.0,469.5
TRAIN,ID_O1GV9IMH.jpg,fruit_healthy,68.0,244.0,344.5,244.0,344.5,454.0,68.0,454.0
TRAIN,ID_O1TVZCTG.jpg,fruit_healthy,80.0,173.5,370.0,173.5,370.0,396.5,80.0,396.5
TRAIN,ID_O1TVZCTG.jpg,fruit_healthy,390.5,87.0,456.5,87.0,456.5,140.5,390.5,140.5
TRAIN,ID_O2VYQNCG.jpg,fruit_woodiness,181.5,208.0,381.0,208.0,381.0,472.0,181.5,472.0
TRAIN,ID_O2WRHXKZ.jpg,fruit_brownspot,0.0,8.0,298.5,8.0,298.5,258.5,0.0,258.5
TRAIN,ID_O35FTLN1.jpg,fruit_healthy,113.0,154.0,355.0,154.0,355.0,352.0,113.0,352.0
TRAIN,ID_O3XM1GUV.jpg,fruit_healthy,8.5,0.0,269.5,0.0,269.5,183.0,8.5,183.0
TRAIN,ID_O3XM1GUV.jpg,fruit_healthy,140.5,199.0,362.5,199.0,362.5,365.5,140.5,365.5
TRAIN,ID_O41Y03SA.jpg,fruit_healthy,121.5,143.0,311.5,143.0,311.5,289.0,121.5,289.0
TRAIN,ID_O46A7CS4.jpg,fruit_brownspot,94.5,108.0,432.0,108.0,432.0,345.5,94.5,345.5
TRAIN,ID_O4QBJUDB.jpg,fruit_woodiness,141.5,247.0,317.0,247.0,317.0,382.5,141.5,382.5
TRAIN,ID_O5FYJ7ON.jpg,fruit_woodiness,0.0,46.0,115.0,46.0,115.0,271.5,0.0,271.5
TRAIN,ID_O5FYJ7ON.jpg,fruit_woodiness,106.5,205.0,363.5,205.0,363.5,388.0,106.5,388.0
TRAIN,ID_O6884389.jpg,fruit_woodiness,150.0,65.0,437.0,65.0,437.0,290.0,150.0,290.0
TRAIN,ID_O693XZ3F.jpg,fruit_healthy,119.0,140.5,392.0,140.5,392.0,352.0,119.0,352.0
TRAIN,ID_O693XZ3F.jpg,fruit_healthy,256.0,382.0,440.5,382.0,440.5,512.0,256.0,512.0
TRAIN,ID_O693XZ3F.jpg,fruit_healthy,1.0,0.0,231.5,0.0,231.5,87.0,1.0,87.0
TRAIN,ID_O6ZK3WX0.jpg,fruit_healthy,40.0,321.5,161.5,321.5,161.5,443.0,40.0,443.0
TRAIN,ID_O6ZK3WX0.jpg,fruit_healthy,248.5,109.0,388.0,109.0,388.0,233.0,248.5,233.0
TRAIN,ID_O6ZK3WX0.jpg,fruit_healthy,87.5,216.0,365.0,216.0,365.0,440.5,87.5,440.5
TRAIN,ID_O6ZK3WX0.jpg,fruit_healthy,405.5,136.0,512.0,136.0,512.0,252.5,405.5,252.5
TRAIN,ID_O7CBQUJG.jpg,fruit_healthy,37.5,158.0,318.0,158.0,318.0,377.0,37.5,377.0
TRAIN,ID_O81PT4VW.jpg,fruit_woodiness,206.5,135.5,341.0,135.5,341.0,318.5,206.5,318.5
TRAIN,ID_O81PT4VW.jpg,fruit_woodiness,401.0,46.5,469.5,46.5,469.5,132.5,401.0,132.5
TRAIN,ID_O87C15H9.jpg,fruit_healthy,74.0,175.0,333.5,175.0,333.5,383.5,74.0,383.5
TRAIN,ID_OA9ES5HG.jpg,fruit_healthy,113.0,182.0,371.0,182.0,371.0,396.5,113.0,396.5
TRAIN,ID_OATJ6SH2.jpg,fruit_brownspot,162.0,128.0,378.5,128.0,378.5,389.0,162.0,389.0
TRAIN,ID_OB7KBPYQ.jpg,fruit_healthy,135.0,164.0,407.5,164.0,407.5,382.0,135.0,382.0
TRAIN,ID_OBK5J0WU.jpg,fruit_brownspot,99.5,163.0,413.5,163.0,413.5,380.5,99.5,380.5
TRAIN,ID_OBK5J0WU.jpg,fruit_brownspot,268.5,27.0,428.0,27.0,428.0,131.5,268.5,131.5
TRAIN,ID_OBPR9JSU.jpg,fruit_brownspot,176.0,316.0,342.5,316.0,342.5,461.5,176.0,461.5
TRAIN,ID_OBPR9JSU.jpg,fruit_brownspot,0.0,60.0,318.5,60.0,318.5,315.0,0.0,315.0
TRAIN,ID_OBSSARQR.jpg,fruit_woodiness,8.0,125.0,236.0,125.0,236.0,291.0,8.0,291.0
TRAIN,ID_OBSSARQR.jpg,fruit_woodiness,253.0,371.0,367.5,371.0,367.5,468.0,253.0,468.0
TRAIN,ID_OBSSARQR.jpg,fruit_woodiness,355.0,299.5,512.0,299.5,512.0,418.5,355.0,418.5
TRAIN,ID_OBVQIK7H.jpg,fruit_healthy,1.0,97.0,157.5,97.0,157.5,224.5,1.0,224.5
TRAIN,ID_OBVQIK7H.jpg,fruit_healthy,118.0,143.0,364.0,143.0,364.0,362.5,118.0,362.5
TRAIN,ID_OCV5QRJL.jpg,fruit_woodiness,209.5,168.0,381.0,168.0,381.0,402.5,209.5,402.5
TRAIN,ID_OE0YT1TR.jpg,fruit_healthy,120.0,243.0,322.5,243.0,322.5,408.0,120.0,408.0
TRAIN,ID_OE18IX9F.jpg,fruit_healthy,85.5,211.5,381.0,211.5,381.0,461.5,85.5,461.5
TRAIN,ID_OE18IX9F.jpg,fruit_healthy,304.5,0.0,468.5,0.0,468.5,119.0,304.5,119.0
TRAIN,ID_OE98HLF0.jpg,fruit_healthy,58.5,156.5,331.0,156.5,331.0,376.0,58.5,376.0
TRAIN,ID_OEMKWVGR.jpg,fruit_woodiness,215.0,160.0,365.5,160.0,365.5,364.0,215.0,364.0
TRAIN,ID_OF0P1C2V.jpg,fruit_healthy,210.0,348.0,305.5,348.0,305.5,409.0,210.0,409.0
TRAIN,ID_OF0P1C2V.jpg,fruit_healthy,132.0,334.5,219.0,334.5,219.0,408.0,132.0,408.0
TRAIN,ID_OF0P1C2V.jpg,fruit_healthy,0.0,6.5,59.5,6.5,59.5,102.0,0.0,102.0
TRAIN,ID_OF0P1C2V.jpg,fruit_healthy,158.5,152.5,387.5,152.5,387.5,362.5,158.5,362.5
TRAIN,ID_OFQTNFSN.jpg,fruit_brownspot,39.0,158.5,341.5,158.5,341.5,421.0,39.0,421.0
TRAIN,ID_OFRP5O4J.jpg,fruit_healthy,92.5,176.0,377.0,176.0,377.0,399.0,92.5,399.0
TRAIN,ID_OFUPA4Z8.jpg,fruit_woodiness,138.0,323.0,261.0,323.0,261.0,482.5,138.0,482.5
TRAIN,ID_OFUPA4Z8.jpg,fruit_woodiness,255.0,80.0,423.0,80.0,423.0,304.0,255.0,304.0
TRAIN,ID_OH8420G4.jpg,fruit_woodiness,112.0,179.0,411.5,179.0,411.5,422.5,112.0,422.5
TRAIN,ID_OH8420G4.jpg,fruit_woodiness,261.5,316.5,436.0,316.5,436.0,459.5,261.5,459.5
TRAIN,ID_OJ01VYTV.jpg,fruit_brownspot,178.5,0.0,448.0,0.0,448.0,305.5,178.5,305.5
TRAIN,ID_OJG8B270.jpg,fruit_healthy,150.0,187.0,434.5,187.0,434.5,432.0,150.0,432.0
TRAIN,ID_OKRJCUBE.jpg,fruit_woodiness,56.0,76.5,316.0,76.5,316.0,427.0,56.0,427.0
TRAIN,ID_OL29HSHC.jpg,fruit_healthy,374.0,284.0,461.0,284.0,461.0,357.0,374.0,357.0
TRAIN,ID_OL29HSHC.jpg,fruit_healthy,114.0,172.0,334.0,172.0,334.0,352.0,114.0,352.0
TRAIN,ID_OLG0B1L0.jpg,fruit_woodiness,197.0,176.5,374.0,176.5,374.0,424.5,197.0,424.5
TRAIN,ID_OMAWN57F.jpg,fruit_woodiness,240.5,89.5,461.0,89.5,461.0,402.5,240.5,402.5
TRAIN,ID_OMFVWU1T.jpg,fruit_healthy,153.0,144.5,383.5,144.5,383.5,342.0,153.0,342.0
TRAIN,ID_OMIIAVU6.jpg,fruit_woodiness,99.5,223.0,416.0,223.0,416.0,445.5,99.5,445.5
TRAIN,ID_OMIIAVU6.jpg,fruit_woodiness,429.5,314.5,512.0,314.5,512.0,428.0,429.5,428.0
TRAIN,ID_OMMGHY7I.jpg,fruit_woodiness,201.5,147.0,390.5,147.0,390.5,385.0,201.5,385.0
TRAIN,ID_OMMKQQZN.jpg,fruit_brownspot,39.0,99.0,404.5,99.0,404.5,315.5,39.0,315.5
